Codigo;Edad;Empleado;Estado Civil;Ocupacion;Genero;Horas por semana;Pais
1617077;58;Privado;Casado;Transporte;Masculino;40;Mexico
1617277;34;Privado;Soltero;Personal de inspeccion ;Masculino;40;Inglaterra
1619377;26;Privado;Soltero;Personal especializado;Femenino;40;Filipinas
1620177;19;Publico-Nacional;Soltero;Personal administrativo;Femenino;15;Japon
1620377;19;Privado;Soltero;Personal administrativo;Masculino;30;Nicaragua
1621777;20;Privado;Soltero;Servicios generales;Masculino;40;Mexico
1623277;45;Privado;Casado;Ejecutivo y Gerencial;Masculino;48; 
1625777;28;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1625977;36;Privado;Separado;Personal administrativo;Masculino;40;Colombia
1626177;39;Independiente;Divorciado;Personal administrativo;Masculino;40; 
1626777;46;Privado;Separado;Mantenimiento y Reparaciones generales;Femenino;40; 
1629377;34;;Divorciado;;Masculino;40;Colombia
1630077;22;Privado;Soltero;Ventas;Femenino;20;Mexico
1632477;59;Publico-Municipal;Viudo;Servicios generales;Femenino;40;Polonia
1632777;50;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Filipinas
1632977;43;Privado;Casado;Servicios generales;Femenino;45; 
1633777;47;Privado;Casado;Personal especializado;Masculino;45;India
1634777;22;;Soltero;;Femenino;40;Mexico
1635577;35;Privado;Separado;Personal de seguridad;Femenino;8;Mexico
1636277;24;Privado;Soltero;Personal de seguridad;Femenino;40;Francia
1636577;64;Privado;Separado;Servicios generales;Femenino;20;Cuba
1636877;28;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
1637377;67;Privado;Casado;Personal de aseo;Masculino;24;Cuba
1638277;20;Privado;Soltero;Ventas;Masculino;30; 
1639277;25;Privado;Soltero;Servicios generales;Masculino;40;Japon
1639377;57;Privado;Soltero;Ejecutivo y Gerencial;Masculino;40;Cuba
1639977;25;Privado;Soltero;Personal de inspeccion ;Femenino;40;Republica Dominicana
1641877;43;Privado;Casado;Ejecutivo y Gerencial;Femenino;40; 
1641977;39;Privado;Casado;Ventas;Masculino;40;Canada
1644077;35;Privado;Casado;Personal especializado;Masculino;38; 
1644377;25;Privado;Soltero;Personal de aseo;Masculino;60;Inglaterra
1645277;31;Privado;Casado;Agricultura;Masculino;45;Mexico
1648777;51;Privado;Casado;Agricultura;Masculino;40;Canada
1648977;33;;Soltero;;Masculino;45; 
1649177;72;;Casado;;Masculino;40;Cuba
1649577;63;Privado;Viudo;Servicios generales;Femenino;19;Filipinas
1649877;75;Privado;Soltero;Personal de seguridad;Femenino;48;Filipinas
1650177;52;Privado;Casado;Personal especializado;Masculino;40; 
1653177;25;Privado;Casado;Personal de aseo;Masculino;40;Mexico
1655577;35;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1656377;46;Privado;Casado;Personal de inspeccion ;Femenino;40;Mexico
1657577;24;Privado;Soltero;Personal de inspeccion ;Femenino;40;Mexico
1658477;21;;Soltero;;Masculino;40;España
1662877;37;Independiente;Casado;Personal especializado;Masculino;40;Cuba
1663677;48;Independiente;Viudo;Ejecutivo y Gerencial;Femenino;40; 
1664877;49;Privado;Soltero;Ventas;Masculino;40; 
1665677;38;Publico-Municipal;Casado;Servicios de Telecomunicaciones;Masculino;40;Filipinas
1666777;31;Privado;Casado;Agricultura;Masculino;65;Mexico
1667477;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Filipinas
1667677;40;Privado;Casado;Personal administrativo;Masculino;40;Mexico
1670077;50;Independiente;Casado;Personal especializado;Masculino;45;Italia
1670677;59;Independiente;Divorciado;Personal especializado;Masculino;20;Inglaterra
1672877;30;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1673077;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Japon
1675777;24;Privado;Soltero;Servicios generales;Masculino;30;Mexico
1677277;33;Privado;Soltero;Servicios generales;Masculino;40;Cuba
1677977;43;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;India
1681477;33;Privado;Separado;Servicios generales;Femenino;40;Mexico
1681777;49;Publico-Municipal;Divorciado;Personal especializado;Femenino;50;Francia
1681877;66;;Viudo;;Femenino;35;Puerto Rico
1683977;28;;Divorciado;;Femenino;20; 
1684477;36;Publico-Nacional;Casado;Apoyo técnico;Masculino;37;Hingria
1684977;39;Privado;Viudo;Personal especializado;Femenino;50;Polonia
1686377;35;Independiente;Casado;Ventas;Masculino;40; 
1689777;17;Privado;Soltero;Servicios generales;Masculino;20;Inglaterra
1691977;37;Privado;Casado;Ejecutivo y Gerencial;Masculino;50;Ecuador
1692477;41;Privado;Casado;Servicios generales;Masculino;60;India
1692577;34;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;70;España
1693377;21;Privado;Soltero;Personal de aseo;Masculino;40;Republica Dominicana
1695877;31;Privado;Separado;Personal de aseo;Masculino;35;Honduras
1697677;30;Privado;Soltero;Servicios generales;Masculino;40; 
1698677;57;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Canada
1699177;32;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;44;Irlanda
1700077;18;Privado;Soltero;Personal de aseo;Masculino;40;Colombia
1702277;29;Privado;Casado;Servicios generales;Masculino;40; 
1702677;29;Privado;Soltero;Servicios de Telecomunicaciones;Masculino;40;Filipinas
1708377;24;Privado;Soltero;Personal de seguridad;Femenino;45;Inglaterra
1709277;22;Privado;Soltero;Agricultura;Masculino;40;Mexico
1710877;25;Privado;Casado;Personal especializado;Masculino;40; 
1711177;49;Privado;Casado;Ventas;Masculino;50;España
1713677;34;Privado;Casado;Servicios generales;Femenino;50;Filipinas
1713977;21;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;30;EL Salvador
1714077;33;Privado;Soltero;Servicios generales;Masculino;45;EL Salvador
1714377;29;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Japon
1714577;28;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Hungria
1715177;36;Privado;Divorciado;Personal especializado;Femenino;45;EL Salvador
1717177;40;Privado;Soltero;Ejecutivo y Gerencial;Masculino;30;Canada
1717377;57;Independiente;Casado;Personal especializado;Masculino;50;España
1717477;54;Publico-Municipal;Casado;Ejecutivo y Gerencial;Masculino;40;Filipinas
1718377;57;Privado;Separado;Personal de inspeccion ;Masculino;40;Cuba
1719377;18;Privado;Soltero;Servicios generales;Masculino;25;Canada
1719477;34;Privado;Casado;Servicios generales;Femenino;12; 
1720277;44;Publico-Municipal;Divorciado;Personal especializado;Femenino;16; 
1721277;54;Publico-Municipal;Viudo;Personal administrativo;Femenino;40;Mexico
1721977;41;Privado;Soltero;Transporte;Masculino;40;Polonia
1723477;25;Privado;Divorciado;Servicios generales;Femenino;40;Mexico
1724077;33;Privado;Soltero;Personal especializado;Femenino;45;Mexico
1725177;25;Privado;Soltero;Personal de inspeccion ;Masculino;40;EL Salvador
1725677;48;Privado;Soltero;Personal de seguridad;Femenino;35;Nicaragua
1726077;57;Independiente;Casado;Personal especializado;Masculino;50;India
1727077;73;Independiente;Casado;Agricultura;Masculino;40;Vietnam
1727177;24;Privado;Soltero;Servicios generales;Masculino;40;Mexico
1727577;41;Privado;Soltero;Mantenimiento y Reparaciones generales;Femenino;40; 
1731177;32;Privado;Soltero;Personal de seguridad;Femenino;15;Mexico
1733577;37;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
1734377;19;Privado;Divorciado;Mantenimiento y Reparaciones generales;Femenino;40;EL Salvador
1734577;38;Privado;Casado;Ventas;Masculino;40;Mexico
1737977;36;Privado;Soltero;Servicios generales;Masculino;20; 
1738377;27;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;45;Cambodia
1739177;22;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1741377;33;;Casado;;Femenino;40;China
1744677;44;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40;Mexico
1744877;21;Privado;Soltero;Personal de aseo;Masculino;40;Filipinas
1745377;47;Independiente;Soltero;Mantenimiento y Reparaciones generales;Masculino;40; 
1746177;28;Privado;Soltero;Personal de inspeccion ;Masculino;50;Puerto Rico
1746677;43;Privado;Casado;Personal de inspeccion ;Femenino;40;Nicaragua
1747577;17;Privado;Soltero;Agricultura;Masculino;40;Mexico
1748277;18;Privado;Soltero;Ventas;Masculino;25; 
1748377;39;Independiente;Casado;Personal especializado;Masculino;50; 
1753977;38;Publico-Departamental;Soltero;Personal especializado;Femenino;57;Canada
1754177;48;Privado;Casado;Personal especializado;Masculino;40;China
1756277;18;Privado;Soltero;Personal de aseo;Masculino;30;Honduras
1756777;40;Privado;Casado;Personal especializado;Masculino;40;Cuba
1756977;52;Privado;Casado;Personal de inspeccion ;Femenino;40;China
1758477;49;Privado;Separado;Personal especializado;Femenino;40;Puerto Rico
1758677;42;Privado;Divorciado;Ejecutivo y Gerencial;Femenino;40;Inglaterra
1759277;56;Privado;Casado;Personal de inspeccion ;Masculino;40;Italia
1759477;25;Privado;Casado;Servicios generales;Masculino;40;Mexico
1761277;28;Independiente;Soltero;Servicios generales;Femenino;99;Mexico
1762477;43;Privado;Divorciado;Apoyo técnico;Masculino;40; 
1762977;52;Privado;Casado;Personal de inspeccion ;Masculino;40;Republica Dominicana
1763777;28;Privado;Soltero;Servicios generales;Femenino;40;Mexico
1764777;41;Privado;Casado;Personal especializado;Femenino;15;Cuba
1764877;41;Privado;Soltero;Personal de aseo;Masculino;40; 
1768077;31;Privado;Divorciado;Personal administrativo;Femenino;35;Polonia
1768977;47;Privado;Casado;Personal de inspeccion ;Femenino;40;Puerto Rico
1769277;42;Privado;Casado;Agricultura;Masculino;35;Mexico
1770877;58;Privado;Casado;Personal de seguridad;Femenino;35;Polonia
1770977;46;;Casado;;Femenino;40;Mexico
1771877;30;;Casado;;Femenino;40;España
1771977;43;Privado;Divorciado;Personal de inspeccion ;Femenino;40;Cuba
1772777;28;Privado;Casado;Personal de inspeccion ;Masculino;40;Ecuador
1773377;56;Independiente;Casado;Ventas;Femenino;60;Canada
1773577;51;Independiente;Casado;Personal especializado;Femenino;60;Canada
1773677;26;Privado;Soltero;Personal de seguridad;Femenino;50;Hungria
1774577;41;Privado;Casado;Ejecutivo y Gerencial;Masculino;50;Canada
1775077;24;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
1775477;22;Privado;Soltero;Personal de inspeccion ;Masculino;24;Mexico
1777077;42;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60;Italia
1778477;24;Privado;Soltero;Transporte;Masculino;40;Mexico
1778577;35;Privado;Casado;Servicios generales;Masculino;40;Mexico
1779677;67;Privado;Viudo;Personal de inspeccion ;Femenino;34;Ecuador
1781177;43;Privado;Divorciado;Personal de seguridad;Femenino;40;Mexico
1781977;39;Privado;Divorciado;Ejecutivo y Gerencial;Femenino;35;Jamaica
1782477;44;Independiente;Casado;Personal especializado;Masculino;60;España
1782877;25;Privado;Soltero;Personal especializado;Femenino;8;Italia
1783577;29;Independiente;Casado;Transporte;Masculino;50;India
1783677;29;Privado;Soltero;Personal administrativo;Femenino;40;España
1785377;31;Privado;Casado;Personal de inspeccion ;Masculino;36;Mexico
1785577;36;Independiente;Casado;Ejecutivo y Gerencial;Masculino;50;Iran
1785677;40;Publico-Municipal;Divorciado;Apoyo técnico;Femenino;40;Inglaterra
1785777;57;Privado;Casado;Servicios generales;Masculino;40;Mexico
1786577;25;Privado;Casado;Agricultura;Masculino;60;Mexico
1787077;41;Privado;Casado;Personal de seguridad;Femenino;32;Mexico
1787877;55;Privado;Casado;Personal de inspeccion ;Masculino;40;Filipinas
1789577;26;Privado;Casado;Ventas;Masculino;50; 
1789677;44;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60;Vietnam
1790977;58;Privado;Viudo;Mantenimiento y Reparaciones generales;Masculino;52;Mexico
1791077;50;Privado;Divorciado;Servicios generales;Masculino;37;Cuba
1791777;44;Privado;Soltero;Personal especializado;Femenino;45;Mexico
1791877;26;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1792477;48;Privado;Divorciado;Personal de inspeccion ;Femenino;38;Ecuador
1792977;29;Privado;Casado;Servicios generales;Femenino;40;Cuba
1793477;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;36;Mexico
1797677;21;Privado;Casado;Personal de aseo;Masculino;40;Republica Dominicana
1798377;33;Privado;Casado;Servicios generales;Femenino;38;EL Salvador
1798477;33;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;35;Inglaterra
1798577;53;Independiente;Casado;Personal administrativo;Femenino;50;España
1801177;46;;Casado;;Masculino;40;Filipinas
1801477;39;Privado;Casado;Transporte;Masculino;45;Filipinas
1802777;33;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;33;Mexico
1803277;44;Privado;Divorciado;Personal administrativo;Femenino;40;Vietnam
1804577;48;Publico-Municipal;Casado;Ejecutivo y Gerencial;Masculino;60;Mexico
1805277;52;Privado;Viudo;Servicios generales;Femenino;40;Mexico
1806677;32;Privado;Soltero;Servicios generales;Masculino;40; 
1807677;65;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Cambodia
1807977;26;Privado;Soltero;Personal administrativo;Masculino;40;Mexico
1808477;38;Privado;Soltero;Personal administrativo;Femenino;50;Italia
1809777;22;Publico-Municipal;Soltero;Personal administrativo;Femenino;40;Vietnam
1810577;41;Privado;Divorciado;Personal de seguridad;Femenino;40;Guatemala
1811277;55;Privado;Casado;Apoyo técnico;Masculino;50;Canada
1812577;32;Privado;Separado;Servicios generales;Femenino;40;Mexico
1813177;40;Privado;Divorciado;Personal administrativo;Femenino;45;Inglaterra
1815577;29;Privado;Casado;Servicios de Telecomunicaciones;Masculino;35;Peru
1816077;42;Privado;Casado;Personal especializado;Masculino;40;España
1816477;22;Publico-Municipal;Soltero;Personal administrativo;Femenino;35;Haiti
1818277;36;;Divorciado;;Femenino;40;Mexico
1819077;42;Privado;Casado;Ventas;Femenino;40;España
1819777;33;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Cuba
1821277;30;Privado;Soltero;Ventas;Femenino;40;EL Salvador
1823477;45;Privado;Divorciado;Apoyo técnico;Femenino;40; 
1823977;28;Privado;Casado;Personal especializado;Masculino;40;España
1824577;22;;Soltero;;Femenino;4;España
1824877;41;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Yugoslavia
1825577;28;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
1827877;90;Privado;Casado;Ventas;Masculino;20; 
1828077;72;Privado;Casado;Ejecutivo y Gerencial;Femenino;50;Inglaterra
1830377;32;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;60;Mexico
1830877;33;Privado;Divorciado;Personal de aseo;Masculino;40;Mexico
1834177;53;Privado;Casado;Servicios generales;Femenino;24;Italia
1836277;24;Privado;Soltero;Ventas;Masculino;35;EL Salvador
1836677;37;Privado;Viudo;Servicios generales;Femenino;40; 
1838577;40;;Divorciado;;Femenino;5;Cuba
1841377;43;Publico-Departamental;Casado;Personal especializado;Masculino;55; 
1841577;41;Privado;Casado;Ejecutivo y Gerencial;Femenino;50;Japon
1841677;24;Privado;Soltero;Agricultura;Masculino;36;Mexico
1842377;39;Privado;Separado;Mantenimiento y Reparaciones generales;Masculino;35;Mexico
1843177;34;Independiente;Soltero;Ejecutivo y Gerencial;Femenino;45;Francia
1843277;33;Privado;Casado;Ventas;Masculino;40;Cuba
1843377;37;Privado;Soltero;Personal de inspeccion ;Masculino;38;Puerto Rico
1843677;36;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Mexico
1843977;31;Privado;Soltero;Servicios de Telecomunicaciones;Masculino;40; 
1844477;43;Privado;Casado;Personal especializado;Masculino;55;Italia
1845177;50;Independiente;Casado;Ventas;Masculino;60;España
1846077;44;Independiente;Casado;Ventas;Masculino;50; 
1848077;40;Privado;Casado;Personal especializado;Masculino;60;Irlanda
1848377;29;Publico-Municipal;Casado;Apoyo técnico;Femenino;35;Nicaragua
1850377;25;Privado;Casado;Personal de inspeccion ;Masculino;40;Guatemala
1851077;30;Privado;Divorciado;Servicios generales;Femenino;40;España
1853777;53;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
1853977;36;Privado;Casado;Personal especializado;Masculino;55;Japon
1854377;67;Independiente;Casado;Personal especializado;Femenino;30;Inglaterra
1855677;30;Privado;Soltero;Servicios generales;Masculino;40; 
1855777;26;Publico-Nacional;Soltero;Personal especializado;Masculino;20;India
1855877;68;Independiente;Casado;Personal especializado;Masculino;50;Canada
1857077;73;Privado;Casado;Agricultura;Masculino;40;Filipinas
1858677;29;Privado;Soltero;Agricultura;Masculino;50; 
1859077;37;Privado;Soltero;Personal de seguridad;Femenino;30;EL Salvador
1859177;31;Privado;Casado;Servicios generales;Masculino;40;Mexico
1860577;29;;Casado;;Masculino;40;Republica Dominicana
1860777;20;Privado;Soltero;Personal administrativo;Masculino;25;Nicaragua
1860977;44;Privado;Soltero;Ventas;Femenino;35;Republica Dominicana
1861677;27;;Casado;;Femenino;35; 
1864777;48;Privado;Divorciado;Personal de inspeccion ;Femenino;40;Republica Dominicana
1865877;45;Privado;Casado;Servicios generales;Masculino;84;Japon
1867377;42;Privado;Soltero;Personal administrativo;Femenino;35; 
1867877;33;Privado;Soltero;Ejecutivo y Gerencial;Femenino;32; 
1868777;47;Privado;Casado;Ejecutivo y Gerencial;Masculino;65;Japon
1869477;57;Privado;Casado;Servicios generales;Masculino;40;Mexico
1871877;26;Privado;Soltero;Personal de inspeccion ;Masculino;40;Filipinas
1872777;20;Privado;Soltero;Personal administrativo;Femenino;40;Mexico
1874377;46;Privado;Divorciado;Personal de inspeccion ;Femenino;40;Puerto Rico
1875877;36;Privado;Separado;Personal de seguridad;Femenino;35;Mexico
1877677;21;Privado;Soltero;Servicios generales;Masculino;35;Mexico
1878777;34;Privado;Soltero;Personal de seguridad;Femenino;40;Mexico
1878877;51;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;45;Colombia
1880677;31;;Casado;;Femenino;30;Canada
1880977;45;Privado;Divorciado;Personal administrativo;Femenino;40;Japon
1884077;66;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;30;Hungria
1884277;44;Privado;Casado;Personal de aseo;Masculino;40;Mexico
1885577;36;Privado;Viudo;Servicios generales;Femenino;20;Mexico
1887177;27;Privado;Soltero;Ventas;Femenino;32;Republica Dominicana
1888877;37;Privado;Casado;Personal administrativo;Masculino;40;Jamaica
1889077;26;Privado;Soltero;Personal administrativo;Masculino;20;Filipinas
1890177;44;Privado;Casado;Transporte;Masculino;32;Canada
1890677;41;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
1890777;43;Publico-Nacional;Casado;Personal especializado;Masculino;40; 
1891077;50;Independiente;Divorciado;Ejecutivo y Gerencial;Femenino;40; 
1891377;24;;Casado;;Femenino;40;Mexico
1892277;39;Privado;Soltero;Servicios generales;Femenino;25;Mexico
1892677;56;Privado;Soltero;Personal administrativo;Femenino;40;Canada
1892777;47;Privado;Separado;Personal especializado;Femenino;40;Puerto Rico
1892977;25;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Colombia
1896377;39;Privado;Casado;Ventas;Masculino;40;Filipinas
1896977;27;Privado;Casado;Ventas;Masculino;35;India
1897377;24;Privado;Soltero;Personal de aseo;Masculino;55;Mexico
1898377;44;Privado;Casado;Personal de inspeccion ;Masculino;45; 
1901077;31;Privado;Soltero;Personal de inspeccion ;Femenino;40;Mexico
1902877;41;Publico-Departamental;Casado;Personal administrativo;Femenino;40;Filipinas
1903677;26;Privado;Soltero;Ejecutivo y Gerencial;Masculino;35;España
1903877;39;Privado;Soltero;Personal especializado;Masculino;40; 
1903977;52;Privado;Casado;Personal de aseo;Masculino;8;Filipinas
1904777;39;Privado;Casado;Apoyo técnico;Masculino;40; 
1904877;38;Privado;Divorciado;Personal de inspeccion ;Femenino;40;Portugal
1905577;56;Privado;Soltero;Personal especializado;Femenino;52;Cuba
1905677;57;Privado;Viudo;Servicios generales;Femenino;30; 
1906277;19;Privado;Soltero;Servicios generales;Masculino;40;EL Salvador
1909577;21;Privado;Soltero;Ventas;Masculino;20;Vietnam
1909777;25;Privado;Soltero;Servicios generales;Masculino;30;Canada
1909877;62;Publico-Municipal;Viudo;Personal especializado;Femenino;40;Iran
1910377;20;Privado;Soltero;Ventas;Masculino;40;Puerto Rico
1911477;25;Privado;Casado;Personal de inspeccion ;Masculino;40;EL Salvador
1911977;44;Privado;Casado;Transporte;Masculino;40;Ecuador
1912077;44;Publico-Municipal;Divorciado;Servicios de Telecomunicaciones;Femenino;40;Cuba
1913077;59;Privado;Divorciado;Ejecutivo y Gerencial;Femenino;52;Peru
1915677;32;Privado;Casado;Personal de aseo;Masculino;38;Mexico
1917077;36;Independiente;Casado;Transporte;Masculino;48; 
1918077;51;Privado;Casado;Servicios generales;Masculino;54;Mexico
1918477;29;Privado;Soltero;Personal administrativo;Femenino;35;Canada
1918777;23;Privado;Soltero;Personal de inspeccion ;Femenino;40;Republica Dominicana
1920177;25;Privado;Soltero;Personal especializado;Masculino;40;España
1922577;25;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
1923577;26;Privado;Soltero;Personal administrativo;Femenino;40;Jamaica
1924677;41;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40; 
1925477;17;;Soltero;;Masculino;20;Peru
1925777;30;Privado;Soltero;Servicios generales;Masculino;40; 
1926477;56;Privado;Divorciado;Personal especializado;Femenino;50;Haiti
1927977;27;Privado;Soltero;Personal de aseo;Masculino;28;Guatemala
1930077;39;Privado;Soltero;Personal administrativo;Masculino;40; 
1931777;21;Privado;Soltero;Servicios generales;Femenino;20; 
1932377;39;Independiente;Soltero;Ventas;Masculino;60;Iran
1932777;38;Publico-Nacional;Casado;Personal especializado;Femenino;40; 
1934777;39;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;50; 
1934977;59;Privado;Casado;Personal de aseo;Masculino;40;Italia
1935277;33;Privado;Soltero;Ejecutivo y Gerencial;Masculino;40; 
1935377;23;Privado;Casado;Servicios generales;Femenino;40;Puerto Rico
1939177;31;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1939377;37;Privado;Divorciado;Personal administrativo;Femenino;40;Mexico
1939477;38;Publico-Municipal;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Canada
1940977;46;Privado;Separado;Servicios generales;Femenino;40;Mexico
1941577;34;Privado;Casado;Ejecutivo y Gerencial;Masculino;50; 
1942977;41;Privado;Soltero;Personal de seguridad;Femenino;40;Colombia
1944577;30;Publico-Departamental;Casado;Personal administrativo;Masculino;48;Cuba
1945677;23;;Soltero;;Masculino;12;Inglaterra
1946977;17;Privado;Soltero;Personal de aseo;Masculino;10;EL Salvador
1948577;47;Privado;Soltero;Personal de inspeccion ;Masculino;56;Puerto Rico
1949177;63;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;49; 
1949577;44;Privado;Casado;Personal administrativo;Femenino;30;Mexico
1950277;36;Privado;Casado;Personal especializado;Femenino;35;Filipinas
1951077;27;;Soltero;;Masculino;20;España
1951277;30;Privado;Casado;Personal de aseo;Masculino;40;Vietnam
1951477;50;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
1952777;25;Publico-Municipal;Soltero;Apoyo técnico;Femenino;40;Vietnam
1953377;27;Privado;Soltero;Personal especializado;Femenino;36; 
1953977;20;Privado;Soltero;Ventas;Masculino;30;Filipinas
1954377;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Vietnam
1956277;29;;Soltero;;Masculino;40;Filipinas
1957777;53;Independiente;Casado;Ejecutivo y Gerencial;Masculino;67;Italia
1958577;64;Independiente;Casado;Agricultura;Masculino;70;Canada
1960277;29;Privado;Separado;Personal de seguridad;Femenino;30;Guatemala
1961077;32;Privado;Soltero;Personal de inspeccion ;Femenino;40;Holanda
1961277;39;Privado;Casado;Ventas;Femenino;40;Filipinas
1962777;36;Privado;Casado;Personal especializado;Masculino;50; 
1964077;47;Publico-Departamental;Casado;Personal administrativo;Femenino;40;Puerto Rico
1964277;25;Privado;Soltero;Servicios generales;Masculino;24;Nicaragua
1967777;56;Privado;Casado;Transporte;Masculino;60; 
1969377;26;Publico-Municipal;Soltero;Personal especializado;Masculino;38;Inglaterra
1969477;43;Privado;Divorciado;Servicios generales;Femenino;40;España
1971077;58;Independiente;Casado;Mantenimiento y Reparaciones generales;Femenino;35; 
1971277;24;Publico-Municipal;Soltero;Mantenimiento y Reparaciones generales;Masculino;65;Haiti
1972177;41;Privado;Separado;Personal de inspeccion ;Femenino;44;Cuba
1972877;38;Privado;Soltero;Ventas;Masculino;45; 
1974477;50;Independiente;Casado;Ejecutivo y Gerencial;Masculino;50;Japon
1975177;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;1;Vietnam
1976977;63;Privado;Casado;Personal especializado;Masculino;50; 
1978577;35;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;46; 
1978877;29;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40; 
1980477;26;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1983677;53;Privado;Soltero;Servicios generales;Masculino;40;Canada
1988477;21;Privado;Casado;Personal de aseo;Masculino;40;Mexico
1991977;23;Privado;Soltero;Servicios generales;Masculino;25;Colombia
1992777;27;Privado;Soltero;Personal especializado;Masculino;10;India
1993677;21;Privado;Soltero;Personal administrativo;Femenino;40;Cuba
1994777;28;Privado;Soltero;Personal administrativo;Masculino;40; 
1996077;45;Privado;Casado;Personal de aseo;Masculino;40;India
1996577;30;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Hingria
1998177;22;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;48;Mexico
1999777;34;Privado;Casado;Servicios generales;Masculino;40;Republica Dominicana
1999877;72;Privado;Viudo;Servicios generales;Femenino;99; 
2001277;35;Privado;Casado;Transporte;Masculino;40;Republica Dominicana
2003977;49;;Casado;;Masculino;40;Puerto Rico
2009877;39;Privado;Divorciado;Servicios generales;Femenino;40;Colombia
2011577;52;Privado;Divorciado;Personal administrativo;Femenino;40;Cuba
2013877;56;Privado;Casado;Ventas;Femenino;30;Japon
2017277;25;Privado;Soltero;Servicios generales;Masculino;25;EL Salvador
2017377;63;Privado;Casado;Servicios generales;Masculino;40;España
2017677;27;Privado;Soltero;Personal administrativo;Masculino;40;Polonia
2019577;41;Privado;Casado;Servicios generales;Masculino;40;China
2020477;22;Privado;Soltero;Servicios generales;Masculino;40; 
2021777;45;Publico-Departamental;Casado;Personal administrativo;Masculino;40;Puerto Rico
2023077;35;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Filipinas
2024477;37;Privado;Separado;Ejecutivo y Gerencial;Masculino;60;Iran
2027677;43;Privado;Casado;Ventas;Masculino;45;Mexico
2027777;39;Publico-Municipal;Casado;Personal especializado;Femenino;50;Inglaterra
2028277;33;Privado;Casado;Servicios generales;Masculino;36;Haiti
2028577;34;Privado;Soltero;Ventas;Masculino;45; 
2029377;40;Privado;Casado;Servicios generales;Femenino;52;Japon
2032277;65;;Casado;;Masculino;40;Italia
2032977;66;Privado;Divorciado;Personal especializado;Femenino;8;Cuba
2033477;69;;Casado;;Femenino;25; 
2034077;26;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Polonia
2034377;39;Privado;Casado;Servicios generales;Masculino;40;Mexico
2034777;34;Privado;Casado;Personal especializado;Masculino;40;Jamaica
